A0A1D6EH81,Brak nazwy,Zea mays,IPR040417,imex:IM-29553|pubmed:36581701
A0A1D6F8W7,Brak nazwy,Brak organizmu,Brak InterPro kodów dla tego białka.,imex:IM-29553|pubmed:36581701
A0A1D6FBR8,Brak nazwy,Brak organizmu,Brak InterPro kodów dla tego białka.,imex:IM-29553|pubmed:36581701
A0A1D6FR26,Brak nazwy,Brak organizmu,Brak InterPro kodów dla tego białka.,imex:IM-29553|pubmed:36581701
A0A1D6FVH3,Brak nazwy,Brak organizmu,Brak InterPro kodów dla tego białka.,imex:IM-29553|pubmed:36581701
A0A1D6GTQ2,Brak nazwy,Brak organizmu,Brak InterPro kodów dla tego białka.,imex:IM-29553|pubmed:36581701
A0A1D6HW66,Brak nazwy,Brak organizmu,Brak InterPro kodów dla tego białka.,imex:IM-29553|pubmed:36581701
A0A1D6INZ6,Brak nazwy,Brak organizmu,Brak InterPro kodów dla tego białka.,imex:IM-29553|pubmed:36581701
A0A1D6J2Q8,Brak nazwy,Brak organizmu,Brak InterPro kodów dla tego białka.,imex:IM-29553|pubmed:36581701
A0A1D6JLG7,Brak nazwy,Brak organizmu,Brak InterPro kodów dla tego białka.,imex:IM-29553|pubmed:36581701
A0A1D6JMS0,Brak nazwy,Zea mays,IPR006636|IPR015940|IPR009060|IPR015496|IPR000626|IPR029071|IPR019954,imex:IM-29553|pubmed:36581701
A0A1D6KQP9,Brak nazwy,Brak organizmu,Brak InterPro kodów dla tego białka.,imex:IM-29553|pubmed:36581701
A0A1D6L690,Brak nazwy,Brak organizmu,Brak InterPro kodów dla tego białka.,imex:IM-29553|pubmed:36581701
A0A1D6M2D7,Brak nazwy,Brak organizmu,Brak InterPro kodów dla tego białka.,imex:IM-29553|pubmed:36581701
A0A1D6MM43,Brak nazwy,Brak organizmu,Brak InterPro kodów dla tego białka.,imex:IM-29553|pubmed:36581701
A0A1D6MNA1,Histone deacetylase interacting domain-containing protein,Zea mays,IPR013194|IPR003822|IPR036600|IPR039774|IPR031693,imex:IM-29553|pubmed:36581701
A0A1D6MQV4,Phospholipid-transporting ATPase,Zea mays,IPR023299|IPR018303|IPR023298|IPR008250|IPR036412|IPR023214|IPR006539|IPR032631|IPR001757|IPR032630|IPR044492,imex:IM-29553|pubmed:36581701
A0A1D6N4I8,Brak nazwy,Brak organizmu,Brak InterPro kodów dla tego białka.,imex:IM-29553|pubmed:36581701
A0A1D6N949,Brak nazwy,Zea mays,Brak InterPro kodów dla tego białka.,imex:IM-29553|pubmed:36581701
A0A1D6NKX3,Brak nazwy,Brak organizmu,Brak InterPro kodów dla tego białka.,imex:IM-29553|pubmed:36581701
A0A1D6NR73,Brak nazwy,Brak organizmu,Brak InterPro kodów dla tego białka.,imex:IM-29553|pubmed:36581701
A0A1D6PTV9,Brak nazwy,Brak organizmu,Brak InterPro kodów dla tego białka.,imex:IM-29553|pubmed:36581701
A0A1D6PU15,Brak nazwy,Brak organizmu,Brak InterPro kodów dla tego białka.,imex:IM-29553|pubmed:36581701
A0A1D6PUT5,Brak nazwy,Brak organizmu,Brak InterPro kodów dla tego białka.,imex:IM-29553|pubmed:36581701
A0A1D6Q253,Brak nazwy,Brak organizmu,Brak InterPro kodów dla tego białka.,imex:IM-29553|pubmed:36581701
A0A1D6QAL1,Brak nazwy,Brak organizmu,Brak InterPro kodów dla tego białka.,imex:IM-29553|pubmed:36581701
A0A1D6QV85,Brak nazwy,Brak organizmu,Brak InterPro kodów dla tego białka.,imex:IM-29553|pubmed:36581701
A1A4Y4,Immunity-related GTPase family M protein,Homo sapiens,IPR030385|IPR007743|IPR051515|IPR027417,imex:IM-30012|pubmed:34524948
A1ZBJ8,Brak nazwy,Drosophila melanogaster,Brak InterPro kodów dla tego białka.,imex:IM-16524|mint:MINT-5216804|pubmed:14605208
A6ZKI3,Retrotransposon Gag-like protein 8C,Homo sapiens,IPR032549,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
B2Y833,Brak nazwy,Homo sapiens,IPR003118|IPR013761,imex:IM-16532|pubmed:21575865
B4F8H7,Brak nazwy,Zea mays,IPR044817|IPR004333|IPR036893,imex:IM-29553|pubmed:36581701
B4FCS1,RRM domain-containing protein,Zea mays,IPR012677|IPR035979|IPR000504|IPR050907,imex:IM-29553|pubmed:36581701
B4FMV3,V-type proton ATPase subunit G,Zea mays,IPR005124,imex:IM-29553|pubmed:36581701
B4FQX1,UDP-arabinopyranose mutase,Zea mays,IPR029044|IPR004901|IPR037595,imex:IM-29553|pubmed:36581701
B4FSK3,Brak nazwy,Zea mays,IPR001087|IPR036514|IPR035669,imex:IM-29553|pubmed:36581701
B4FSQ4,Small ribosomal subunit protein uS2,Zea mays,IPR001865|IPR018130|IPR027498|IPR005707|IPR023591,imex:IM-29553|pubmed:36581701
B4FT00,Metallothionein-like protein,Zea mays,IPR000347,imex:IM-29553|pubmed:36581701
B4FXB2,Histone H2A,Zea mays,IPR007125|IPR009072|IPR002119|IPR032454|IPR032458,imex:IM-29553|pubmed:36581701
B4G1Q1,Brak nazwy,Zea mays,IPR030878|IPR021131|IPR036227|IPR001196,imex:IM-29553|pubmed:36581701
B4G221,Auxin-responsive protein,Zea mays,IPR033389|IPR003311|IPR053793,imex:IM-29553|pubmed:36581701
B6SIS5,Ribosomal protein,Zea mays,IPR050257|IPR002143|IPR023674|IPR028364|IPR016095|IPR023673,imex:IM-29553|pubmed:36581701
B6SJC8,Large ribosomal subunit protein uL15/eL18 domain-containing protein,Zea mays,IPR000039|IPR021132|IPR021131|IPR036227,imex:IM-29553|pubmed:36581701
B6SLW1,Brak nazwy,Zea mays,IPR050230|IPR011992|IPR018247|IPR002048,imex:IM-29553|pubmed:36581701
B6SP02,60S ribosomal protein L29,Zea mays,IPR002673,imex:IM-29553|pubmed:36581701
B6SVJ8,Brak nazwy,Zea mays,IPR044631|IPR011333|IPR011990|IPR019734,imex:IM-29553|pubmed:36581701
B6T8U0,Brak nazwy,Zea mays,IPR039764|IPR006861|IPR019084,imex:IM-29553|pubmed:36581701
B6TB84,Soluble inorganic pyrophosphatase,Zea mays,IPR008162|IPR036649,imex:IM-29553|pubmed:36581701
B6TBL1,Protein OS-9 homolog,Zea mays,IPR009011|IPR044865|IPR045149|IPR012913,imex:IM-29553|pubmed:36581701
B6TGS7,Brak nazwy,Zea mays,IPR009056|IPR036909|IPR002327,imex:IM-29553|pubmed:36581701
B6TW91,Brak nazwy,Zea mays,Brak InterPro kodów dla tego białka.,imex:IM-29553|pubmed:36581701
B6U0J7,Transcription factor TFIIIC triple barrel domain-containing protein,Zea mays,IPR042771|IPR019481,imex:IM-29553|pubmed:36581701
B8A045,Phospholipase D,Zea mays,IPR000008|IPR035892|IPR001736|IPR024632|IPR015679|IPR011402,imex:IM-29553|pubmed:36581701
C0P3F0,DUF676 domain-containing protein,Zea mays,IPR029058|IPR007751|IPR044294,imex:IM-29553|pubmed:36581701
C0P4V0,RNA helicase,Zea mays,IPR011709|IPR011545|IPR044756|IPR048333|IPR007502|IPR014001|IPR001650|IPR027417,imex:IM-29553|pubmed:36581701
C0PLU8,Brak nazwy,Zea mays,IPR011043|IPR015915|IPR006652,imex:IM-29553|pubmed:36581701
C4J6V7,Brak nazwy,Zea mays,IPR040289,imex:IM-29553|pubmed:36581701
E7FI45,Acetate--CoA ligase [ADP-forming] I subunit alpha,Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1),IPR014089|IPR003781|IPR043938|IPR036291|IPR032875|IPR016102,imex:IM-12113|pubmed:19945378
F5H1C8,Brak nazwy,Homo sapiens,IPR036259|IPR000109,imex:IM-26691|pubmed:30833792
K7TDY4,Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain-containing protein,Zea mays,IPR036312|IPR016140|IPR027923|IPR051636,imex:IM-29553|pubmed:36581701
K7UH13,Adenosine kinase,Zea mays,IPR001805|IPR002173|IPR011611|IPR029056,imex:IM-29553|pubmed:36581701
K7UI56,protein-serine/threonine phosphatase,Zea mays,IPR015655|IPR036457|IPR001932,imex:IM-29553|pubmed:36581701
K7UQP3,UspA domain-containing protein,Zea mays,IPR014729|IPR006015|IPR006016,imex:IM-29553|pubmed:36581701
K7UST5,SHSP domain-containing protein,Zea mays,IPR002068|IPR008978|IPR031107,imex:IM-29553|pubmed:36581701
K7V8M7,Brak nazwy,Zea mays,IPR003593|IPR011527|IPR036640|IPR003439|IPR017871|IPR027417|IPR039421,imex:IM-29553|pubmed:36581701
K7VQD7,Brak nazwy,Zea mays,IPR028322,imex:IM-29553|pubmed:36581701
M9NFI9,Neurabin-1,Drosophila melanogaster,IPR040645|IPR043446|IPR001478|IPR036034|IPR001660|IPR013761,imex:IM-16527|pubmed:25294943
O00221,NF-kappa-B inhibitor epsilon,Homo sapiens,IPR002110|IPR036770|IPR051070,mint:MINT-5216883|pubmed:14743216
O13563,26S proteasome regulatory subunit RPN13,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),IPR006773|IPR044868|IPR038633,pubmed:16429126
O13585,Dilute domain-containing protein YPR089W,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),IPR036770|IPR002710|IPR037986|IPR052072,pubmed:16429126
O14733,Dual specificity mitogen-activated protein kinase kinase 7,Homo sapiens,IPR052468|IPR011009|IPR000719|IPR008271,doi:10.1016/j.molcel.2020.07.001|imex:IM-29257|pubmed:32707033
O14829,Serine/threonine-protein phosphatase with EF-hands 1,Homo sapiens,IPR004843|IPR011992|IPR018247|IPR002048|IPR000048|IPR029052|IPR013235|IPR051134|IPR012008|IPR006186,imex:IM-25671|pubmed:28330616
O15027,Protein transport protein Sec16A,Homo sapiens,IPR024340|IPR024298,imex:IM-24272|pubmed:26496610
O15178,T-box transcription factor T,Homo sapiens,IPR008967|IPR046360|IPR036960|IPR002070|IPR001699|IPR018186,imex:IM-28767|pubmed:35140242
O15524,Suppressor of cytokine signaling 1,Homo sapiens,IPR000980|IPR036860|IPR035861|IPR001496|IPR036036,imex:IM-26434|pubmed:31980649
O24560,E2 ubiquitin-conjugating enzyme,Zea mays,IPR050113|IPR000608|IPR023313|IPR016135,imex:IM-29553|pubmed:36581701
O25045,Probable dihydroorotase-like protein,Helicobacter pylori (strain ATCC 700392 / 26695),IPR006680|IPR050138|IPR011059|IPR032466,imex:IM-22256|pubmed:24627523
O43318-2,Isoform 1A of Mitogen-activated protein kinase kinase kinase 7,Homo sapiens,Brak InterPro kodów dla tego białka.,mint:MINT-5216883|pubmed:14743216
O60806,T-box transcription factor TBX19,Homo sapiens,IPR008967|IPR046360|IPR036960|IPR002070|IPR001699|IPR018186,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
O61307,Teneurin-m,Drosophila melanogaster,IPR011042|IPR008969|IPR000742|IPR057627|IPR056823|IPR056822|IPR056820|IPR051216|IPR057629|IPR028916|IPR015943|IPR006530,imex:IM-16527|pubmed:25294943
O69292,Brak nazwy,Brak organizmu,Brak InterPro kodów dla tego białka.,pubmed:17615063
O75143,Autophagy-related protein 13,Homo sapiens,IPR040182|IPR018731|IPR036570,imex:IM-30012|pubmed:34524948
O75368,Adapter SH3BGRL,Homo sapiens,IPR006993|IPR051033|IPR036249,imex:IM-26434|pubmed:31980649
O94925-3,Isoform 3 of Glutaminase kidney isoform, mitochondrial,Homo sapiens,Brak InterPro kodów dla tego białka.,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
O95166,Gamma-aminobutyric acid receptor-associated protein,Homo sapiens,IPR004241|IPR029071,imex:IM-15184|pubmed:20562859
P00546,Cyclin-dependent kinase 1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),IPR050108|IPR011009|IPR000719|IPR017441|IPR008271,pubmed:16429126
P00812,Arginase,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),IPR014033|IPR006035|IPR023696|IPR020855,imex:IM-19025|pubmed:12679340|pubmed:16429126
P00815,Histidine biosynthesis trifunctional protein,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),IPR016161|IPR008179|IPR016298|IPR001692|IPR012131|IPR021130|IPR002496|IPR038019,pubmed:16429126
P00899,Anthranilate synthase component 1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),IPR005801|IPR019999|IPR006805|IPR005256|IPR015890,pubmed:16429126
P00927,Threonine dehydratase, mitochondrial,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),IPR045865|IPR050147|IPR000634|IPR001721|IPR038110|IPR005787|IPR001926|IPR036052,pubmed:16429126
P00937,Multifunctional tryptophan biosynthesis protein,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),IPR013785|IPR050472|IPR029062|IPR017926|IPR013798|IPR001468|IPR011060|IPR006221,pubmed:16429126
P00958,Methionine--tRNA ligase, cytoplasmic,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),IPR001412|IPR041872|IPR018285|IPR023458|IPR014758|IPR015413|IPR033911|IPR029038|IPR014729|IPR009080,pubmed:16429126
P02293,Histone H2B.1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),IPR007125|IPR009072|IPR000558|IPR055333,pubmed:16429126
P02309,Histone H4,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),IPR035425|IPR009072|IPR001951|IPR019809,pubmed:16429126
P02829,ATP-dependent molecular chaperone HSP82,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),IPR036890|IPR003594|IPR019805|IPR037196|IPR001404|IPR020575|IPR020568,pubmed:19536198
