#Knot_type	Category	Uniprot	Organism	pLDDT_knotcore	Protein_name	InterPro	Gene_name	#FILTER: InterPro=IPR004813 AND Category=AF4;
Unknown	AF4	A0A803LUJ6-F1	Quinoa	72.8	Oligopeptide transporter	IPR004648,IPR004813	
9_5	AF4	A0A151TL55-F1	Pigeon pea	84.5	Metal-nicotianamine transporter YSL3	IPR004813,IPR045035	KK1_024144
9_5	AF4	V7B7Z4-F1	Kidney bean	84.2	Metal-nicotianamine transporter YSL3-like	IPR004813,IPR045035	PHAVU_008G157800g
9_5	AF4	A0A2P6U3B3-F1	Freshwater green alga	77.2	Putative metal-nicotianamine transporter YSL6	IPR004813,IPR045035	C2E21_1172
9_14	AF4	A0A397C2T3-F1	Aphanomyces astaci	83.1	OPT oligopeptide transporter protein-domain-containing protein	IPR004813,IPR045035	DYB25_011867 DYB26_011250 DYB30_012714 DYB31_013449 DYB34_012787 DYB38_012405
9_14	AF4	A0A4T0FFD6-F1	Wallemia hederae	82.2	OPT oligopeptide transporter protein-domain-containing protein	IPR004648,IPR004813	E3P99_03525
9_14	AF4	A0A3R6VM93-F1	Aphanomyces invadans	81.3	OPT oligopeptide transporter protein-domain-containing protein	IPR004813,IPR045035	DYB32_004618
9_14	AF4	A0A0N0DG36-F1	Fusarium langsethiae	80.0	Opt oligopeptide transporter	IPR004648,IPR004813	FLAG1_03597
9_14	AF4	E3S0N7-F1	strain 0-1	79.2	OPT-domain-containing protein	IPR004648,IPR004813	PTT_15641
9_14	AF4	A0A438NFF0-F1	Black yeast	79.0	OPT oligopeptide transporter protein-domain-containing protein	IPR004648,IPR004813	B0A52_01557
9_14	AF4	A0A2W1HCC2-F1	Pyrenophora tritici-repentis	78.7	3'-5' exonuclease/helicase (Wrn) (OPT domain-containing protein) (Phosphatidylinositol 5-phosphate phosphatase)	IPR004648,IPR004813	A1F97_03524 Ptr86124_07255 PtrARCrB10_07025 PtrM4_10014 PtrM4_149060 PtrV1_11118
9_14	AF4	A0A163KQ00-F1	Chickpea ascochyta blight fungus	78.0	Transmembrane transport	IPR004648,IPR004813	ST47_g1672
9_14	AF4	A0A4Q4RK95-F1	Alternaria arborescens	77.9	OPT-domain-containing protein	IPR004648,IPR004813	AA0113_g7984
9_14	AF4	A0A1B8FBQ0-F1	Pseudogymnoascus sp	77.9	OPT-domain-containing protein	IPR004648,IPR004813	VF21_00139 VF21_00156
