#Knot_type	Category	Uniprot	Organism	pLDDT_knotcore	Protein_name	InterPro	Gene_name	#FILTER: InterPro=IPR036398 AND Category=AF4;
9_42	AF4	C0JA68-F1	Oryza officinalis	74.7	Carbonic anhydrase (EC 4.2.1.1)	IPR001148,IPR018338,IPR023561,IPR036398,IPR041891	
8_2	AF4	A0A6I8N9D6-F1	Duckbill platypus	83.8	Carbonic anhydrase 8	IPR001148,IPR023561,IPR036398	CA8
8_19	AF4	A0A667ZA76-F1	pinecone soldierfish	75.1	Carbonic anhydrase (EC 4.2.1.1)	IPR001148,IPR018338,IPR023561,IPR036398	
7_1	AF4	A0A336LY52-F1	Biting midge	74.3	Carbonic anhydrase (EC 4.2.1.1)	IPR001148,IPR002919,IPR018338,IPR023561,IPR036084,IPR036398	CSON007977
7_1	AF4	A0A3Q1ESR2-F1	spiny chromis	73.3	Carbonic anhydrase XIV	IPR001148,IPR023561,IPR036398	
5_2	AF4	A0A835XRF6-F1	Edaphochlamys debaryana	90.9	Carbonic anhydrase (EC 4.2.1.1)	IPR001148,IPR018338,IPR023561,IPR036398,IPR041891	HYH03_011746
5_2	AF4	P24258-F1	Chlamydomonas smithii	89.4	Carbonic anhydrase 2 (EC 4.2.1.1) (Carbonate dehydratase 2) (CA2) [Cleaved into: Carbonic anhydrase 2 large chain; Carbonic anhydrase 2 small chain]	IPR001148,IPR018338,IPR023561,IPR036398,IPR041891	CAH2
5_2	AF4	A0A3P9JRD0-F1	Japanese rice fish	88.3	Carbonic anhydrase VIII	IPR001148,IPR023561,IPR036398	
5_2	AF4	A0A835Y1C8-F1	Edaphochlamys debaryana	86.2	Carbonic anhydrase (EC 4.2.1.1)	IPR001148,IPR018338,IPR023561,IPR036398,IPR041891	HYH03_007756
5_2	AF4	A0A161XIG3-F1	Carrot	81.0	Alpha-carbonic anhydrase domain-containing protein	IPR001148,IPR023561,IPR036398,IPR041891	DCAR_007756
5_2	AF4	A0A3B6TRW5-F1	Wheat	78.3	Alpha-carbonic anhydrase domain-containing protein	IPR001148,IPR023561,IPR036398,IPR041891	
5_2	AF4	E9FXL1-F1	Water flea	76.4	Carbonic anhydrase (EC 4.2.1.1)	IPR001148,IPR018338,IPR023561,IPR036398	CAA7B DAPPUDRAFT_442481
5_2	AF4	A0A397HES7-F1	Aspergillus turcosus	76.2	Carbonic anhydrase (EC 4.2.1.1)	IPR001148,IPR002035,IPR013694,IPR018338,IPR036398,IPR036465,IPR041891	CDV55_105647
5_1	AF4	A0A7L2RS79-F1	wattled asity	87.6	Carbonic anhydrase (EC 4.2.1.1)	IPR001148,IPR018338,IPR023561,IPR036398	Ca4 NEOCOR_R07932
5_1	AF4	A0A3B5L4S6-F1	Monterrey platyfish	87.6	Carbonic anhydrase (EC 4.2.1.1)	IPR001148,IPR018338,IPR023561,IPR036398,IPR041874	
5_1	AF4	A0A7L4GDE9-F1	Tawny frogmouth	87.4	Carbonic anhydrase 4 (Carbonate dehydratase IV) (Carbonic anhydrase IV)	IPR001148,IPR023561,IPR036398	Ca4 PODSTR_R09069
5_1	AF4	A0A7K9DDB8-F1	Hemiprocne comata	87.3	Carbonic anhydrase 4 (EC 4.2.1.1) (Carbonate dehydratase IV) (Carbonic anhydrase IV)	IPR001148,IPR023561,IPR036398,IPR041874	Ca4 HEMCOM_R06850
5_1	AF4	A0A016UB31-F1	Ancylostoma ceylanicum	87.2	Alpha-carbonic anhydrase domain-containing protein	IPR001148,IPR023561,IPR036398	Acey_s0048.g1633 Y032_0048g1633
5_1	AF4	A0A3Q2X102-F1	Burton's mouthbrooder	87.0	Carbonic anhydrase (EC 4.2.1.1)	IPR001148,IPR018338,IPR023561,IPR036398	
5_1	AF4	A0A7L1GXQ4-F1	spotted honeyguide	86.5	Carbonic anhydrase 4 (Carbonate dehydratase IV) (Carbonic anhydrase IV)	IPR001148,IPR023561,IPR036398	Ca4 INDMAC_R02632
5_1	AF4	A0A7K4S2P4-F1	Picui ground-dove	85.9	Carbonic anhydrase 4 (EC 4.2.1.1) (Carbonate dehydratase IV) (Carbonic anhydrase IV)	IPR001148,IPR023561,IPR036398,IPR041874	Ca4 COLPIC_R11685
5_1	AF4	A0A3P8THQ2-F1	Orange clownfish	84.3	Protein-tyrosine-phosphatase	IPR001148,IPR003961,IPR013783,IPR036116,IPR036398,IPR041887	
5_1	AF4	A0A663LSN8-F1	Burrowing owl	83.9	Carbonic anhydrase (EC 4.2.1.1)	IPR001148,IPR018338,IPR023561,IPR036398	
5_1	AF4	A0A3Q3WDD5-F1	Ocean sunfish	83.5	Carbonic anhydrase (EC 4.2.1.1)	IPR001148,IPR018338,IPR023561,IPR036398,IPR041874	
5_1	AF4	A0A3P8WSY2-F1	Tongue sole	82.7	Carbonic anhydrase (EC 4.2.1.1)	IPR001148,IPR018338,IPR023561,IPR036398	
