#Knot_type	Category	Uniprot	Organism	pLDDT_knotcore	Protein_name	InterPro	Gene_name	#FILTER: InterPro=IPR002649;IPR016009 AND Category=AF4;
3_1#3_1	AF4	A0A7X7XBL8-F1	Synergistaceae bacterium	95.4	tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase)	IPR002649,IPR016009,IPR019230,IPR023148,IPR029026,IPR029028	trmD GX381_03535
3_1#3_1	AF4	A0A645CMR1-F1	bioreactor metagenome	95.3	tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase)	IPR002649,IPR016009,IPR019230,IPR023148,IPR029026,IPR029028	trmD_32 SDC9_125209
3_1#3_1	AF4	A0A7X9T8H5-F1	Cloacibacillus porcorum	95.3	tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase)	IPR002649,IPR016009,IPR019230,IPR023148,IPR029026,IPR029028	trmD HF883_14950
3_1#3_1	AF4	A0A073ITS3-F1	Synergistes jonesii	95.3	tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase)	IPR002649,IPR016009,IPR019230,IPR023148,IPR029026,IPR029028	trmD EH55_00285
3_1#3_1	AF4	A0A2N1QTM9-F1	Synergistetes bacterium	95.2	tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase)	IPR002649,IPR016009,IPR019230,IPR023148,IPR029026,IPR029028	trmD CVV54_06800
3_1#3_1	AF4	A0A7X8KL92-F1	Synergistaceae bacterium	95.1	tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase)	IPR002649,IPR016009,IPR019230,IPR023148,IPR029026,IPR029028	trmD GX253_02200
3_1#3_1	AF4	A0A1B2I8L0-F1	Cloacibacillus porcorum	94.9	tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase)	IPR002649,IPR016009,IPR019230,IPR023148,IPR029026,IPR029028	trmD BED41_15115
3_1#3_1	AF4	A0A523U119-F1	Candidatus Dependentiae	94.7	tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase)	IPR002649,IPR016009,IPR019230,IPR023148,IPR029026,IPR029028	trmD E3J61_00895
3_1#3_1	AF4	A0A1Y4GDQ0-F1	Cloacibacillus sp	94.5	tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase)	IPR002649,IPR016009,IPR019230,IPR023148,IPR029026,IPR029028	trmD B5F39_06820
3_1#3_1	AF4	A0A0D2JLQ7-F1	candidate division	94.5	tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase)	IPR002649,IPR016009,IPR019230,IPR023148,IPR029026,IPR029028	J120_03025
