#Knot_type	Category	Uniprot	Organism	pLDDT_knotcore	Protein_name	InterPro	Gene_name	#FILTER: InterPro=IPR027790;IPR042544;IPR002795 AND Category=AF4;
3_1	AF4	A0A3G8DFX3-F1	Sulfolobus solfataricus	97.3	S-adenosylmethionine synthase (AdoMet synthase) (EC 2.5.1.6) (Methionine adenosyltransferase)	IPR002795,IPR027790,IPR042544	mat SULG_06010 SULH_06010 SULI_06010 SULM_06010 SULN_06010 SULO_06020
3_1	AF4	D0KRP9-F1	Sulfolobus solfataricus	97.3	S-adenosylmethionine synthase (AdoMet synthase) (EC 2.5.1.6) (Methionine adenosyltransferase)	IPR002795,IPR027790,IPR042544	mat Ssol_1180
3_1	AF4	A0A0E3MIU3-F1	Sulfolobus solfataricus	97.3	S-adenosylmethionine synthase (AdoMet synthase) (EC 2.5.1.6) (Methionine adenosyltransferase)	IPR002795,IPR027790,IPR042544	mat SULA_1216 SULB_1217 SULC_1215 SULZ_06255
3_1	AF4	A0A5Q0SMR6-F1	Sulfolobus sp	97.3	S-adenosylmethionine synthase (AdoMet synthase) (EC 2.5.1.6) (Methionine adenosyltransferase)	IPR002795,IPR027790,IPR042544	mat GFS03_10620
3_1	AF4	F0NHY6-F1	strain REY15A	97.3	S-adenosylmethionine synthase (AdoMet synthase) (EC 2.5.1.6) (Methionine adenosyltransferase)	IPR002795,IPR027790,IPR042544	mat SiRe_1808
3_1	AF4	C3MZQ1-F1	strain M.16.27	97.3	S-adenosylmethionine synthase (AdoMet synthase) (EC 2.5.1.6) (Methionine adenosyltransferase)	IPR002795,IPR027790,IPR042544	mat M1627_2013
3_1	AF4	D2PE09-F1	Sulfolobus islandicus 	97.2	S-adenosylmethionine synthase (AdoMet synthase) (EC 2.5.1.6) (Methionine adenosyltransferase)	IPR002795,IPR027790,IPR042544	mat LD85_2195
3_1	AF4	C3N824-F1	Sulfolobus islandicus 	97.2	S-adenosylmethionine synthase (AdoMet synthase) (EC 2.5.1.6) (Methionine adenosyltransferase)	IPR002795,IPR027790,IPR042544	mat YG5714_2057
3_1	AF4	M9UG75-F1	Sulfolobus islandicus	97.2	S-adenosylmethionine synthase (AdoMet synthase) (EC 2.5.1.6) (Methionine adenosyltransferase)	IPR002795,IPR027790,IPR042544	mat SiL_1789
3_1	AF4	C4KIY2-F1	Sulfolobus islandicus 	97.1	S-adenosylmethionine synthase (AdoMet synthase) (EC 2.5.1.6) (Methionine adenosyltransferase)	IPR002795,IPR027790,IPR042544	mat M164_1943
3_1	AF4	A0A7C2CFC8-F1	Blastocatellia bacterium	97.1	Methionine adenosyltransferase (EC 2.5.1.6)	IPR027790,IPR042544	ENP81_03760
3_1	AF4	A0A5Q0TNK4-F1	Sulfolobus sp	97.1	S-adenosylmethionine synthase (AdoMet synthase) (EC 2.5.1.6) (Methionine adenosyltransferase)	IPR002795,IPR027790,IPR042544	mat GFS33_02435
3_1	AF4	A0A2U3QII1-F1	Candidatus Sulfobium	97.1	S-adenosylmethionine synthase (EC 2.5.1.6)	IPR027790,IPR042543,IPR042544	mat NBG4_460011
3_1	AF4	F0NQ24-F1	Sulfolobus islandicus 	97.1	S-adenosylmethionine synthase (AdoMet synthase) (EC 2.5.1.6) (Methionine adenosyltransferase)	IPR002795,IPR027790,IPR042544	mat SiH_1880
3_1	AF4	A0A7V3HPR2-F1	bacterium	97.0	Methionine adenosyltransferase (EC 2.5.1.6)	IPR027790,IPR042544	ENX04_09085
